Item ID,EZ Number,Name,Extended description,Standard cost,Base price,On hand,On hold,On order,Note,Enable bin tracking
D 08612,71172,Torx socket T40 countersunk screw A2 M8 x 25,DIN 965,.14,.18,301,,,,True
D 08618,,Torx countersunk screw A2 M8 x 30,DIN 965,.15,.19,200,,,,True
D 0881,869,Slotted cheese head screw galvi. 4.8 M5 x 35,DIN 84,.1,.13,148,,,,True
D 08910,826,"cylinder head screw with hexagon socket, DIN 912 galvanized M5 x 110",,.66,.92,0,0,0,,False
D 089110,72038,Torx countersunk head screw M6 x 16,DIN 965,.076,.16,1127,0,0,,True
D 08915,766,Countersunk screw 4.8 M3 x 16,DIN 965,.08,.1,486,0,,,True
D 08919,3069,counter sunk screw,,.13,.12375,1000,0,0,,True
D 08922,3075,counter sunk screw - M4x16,,.15,.21,,,,,True
D 0900,716,Hex socket cap screw zinc plated M6 x 10,DIN 912,.0475,.0594,0,0,0,,False
D 0901,717,Hexagon socket cap screw M6 x 16,,.08,.1,595,0,0,,True
D 0902,4850,Hexagon socket cap screw galvi 8.8 M6 x 18,DIN 912,.12,.15,574,0,,,True
D 0903,720,Hex socket head cap screw galvi 8.8 M6 x 20,DIN 912,.07,.08,454,0,,,True
D 09104,2782,Hex socket cap screw A2 M8 x 55,DIN 912 ISO 4762,0,0,,0,0,ATTENTION - This version is no longer sold. Use item number D 05615 (EZ 2920).,False
D 0915,730,Hex socket cap screw zinc plated M8 x 30,DIN 912,.114,.1425,0,0,0,,False
D 0916,736,Hex socket head cap screw 8.8 M10 x 30,DIN 912,.13,.17,202,0,,,True
D 0917,2754,Hex socket head cap screw M8 x 50,DIN 912 galZn 8.8,.095,.1188,,,,,False
D 0920,4860,Hexagon socket cap screw galvi 8.8 M8 x 75,DIN 912,.29,.36,317,0,0,,True
D 0923,70009,Hex socket head cap screw galvi M10 x 110,DIN 912,.43,.53,61,0,,,True
D 0928,70824,Hex socket head cap screw M10 x 25,DIN 912 galZn,.114,.1425,,,,,False
D 0939,1441,Hex socket cylinder head screw M12 x 110,DIN 912,.58,.72,78,0,,,True
D 09411,2780,"Zylinderschraube mit Innensechskant, DIN 912 A2 M12 x 50",,0,.4,,,,,False
D 09412,75128,hexagon socket head cap screw M12 x 65,hexagon socket head cap screw M12 x 65,.42,.51,0,0,0,,False
D 0943,2736,"Zylinderschraube mit Innensechskant, DIN 912 galZn 8.8 M12 x 20",,0,.2,,,,,False
D 0948,738,Cheese head screw with hexagon socket DIN912/ISO4762,Galvanized M 12 x 60,.34,.41,0,0,0,,False
D 0949,729,Hexagon socket cap screw 8.8 M12 x 80,DIN 912,.33,.42,0,0,,"Once this part number has 0 on hand, make inactive. Use EZ 2800 for this part number going forward.",True
D 09714,2798,Blind rivet with large flat head Al/St 4 x 16,C-K 12,.114,.1425,694,0,0,,True
D 09715,554,"Gewindestift mit ISK und Kegelkuppe, DIN 913 A2 M6 x 10",,0,.08,,,,,False
D 09716,71070,Hex socket set screw with cup point M6 x 6,DIN 916 45 H,.076,.16,731,0,0,,True
D 0974,20225,Hex socket set screw with flat point M6 x 10,DIN 913,.0855,.18,194,0,0,,True
D 0979,771,Hex socket set screw with cup point M8 x 16mm,DIN 916 45 H,.27,.33,83,0,,,True
D 09819,71123,Hexagon socket set screw flat A2 M4 x 6,DIN 913,.076,.095,396,0,0,,True
D 099112,9219,Cylinder head screw with hexagon socket  DIN 912 galZn 8.8 M8 x 25 ISO 4762,,.09,.11,0,0,0,,False
D 099121,75331,Hex socket set screw cup point stainless M4 x 12,DIN 913/ISO 4026,.11,.15,343,0,0,,True
D 1004,,Threaded rod fire zinc plated M16 x 1 meter,DIN 975 8.8,8.398,10.4975,0,0,0,,False
D 10100,71087,Hex socket countersunk head screw galvi M6 x 25,ISO 10642,.07,.08,506,,,,True
D 10102,70134,Torx socket countersunk head screw M6 x 25mm,DIN 7991,.08,.16,732,0,0,,True
D 101020,71179,Torx countersunk head screw M8 x 30mm,DIN 7991,.13,.17,25,0,,,True
D 10103,9018,Counter sunk screw torx zinc plated M6 x 16,DIN 7991,.114,.2,0,0,0,,False
D 10104,71041,Torx countersunk head screw M6 x 20mm,DIN 7991,.152,.32,168,0,0,,True
D 10105,72040,Torx countersunk head screw M6 x 14,,.0855,.18,275,0,0,,True
D 10106,72039,Torx countersunk head screw galvi. M6 x 45,DIN 7991,0,0,74,100,0,ATTENTION - New item number to use is D 08611118 (EZ 72073).,True
D 10135,779,Torx socket countersunk head screw M6 x 35,ISO 10642 (DIN 7991),.09,.12,150,0,0,,True
D 10136,71027,Torx countersunk screw M6 x 30,ISO 10642 (DIN 7991) galZn,.152,.19,0,0,0,,False
D 1016,20055,Hex socket countersunk screw zinc plate M6 x 16,DIN 7991,0,0,0,0,0,ATTENTION - New item number to use is D 089110 (EZ 72038).,True
D 1017,4885,Hex socket countersunk head screw galvi M6 x 20,DIN 7991,.14,.18,411,0,,,True
D 1020,982,Hex socket countersunk head screw M6 x 40,DIN 7991,.16,.2,378,0,,,True
D 1021,20241,Hex socket countersunk screw zinc plate M6 x 45,DIN 7991,.11,.14,41,0,0,ATTENTION - New item number to use is D 10106 (EZ 72039).,True
D 10210,20218,Hex socket countersunk head screw M6 x 14mm,DIN 7991,0,0,0,0,0,ATTENTION - New item number to use is D 10105 (EZ 72040).,True
D 10211,2770,Hexagon socket countersunk head screw M10 x 20,DIN 7991,.1615,.2019,0,0,0,,False
D 102111,75332,cheese head screw M6 x 20,,.12,.16,0,0,0,,False
D 102113,1982,Hex socket countersunk head screw M6 x 35,DIN 7991 Zink Plated,.076,.095,,,,,False
D 102123,75329,Hexagon socket countersunk screw M8 x 40,ISO 10642/ DIN 7991 Galvanized,.19,.23,0,0,0,,False
D 10218,,countersunk screw ISO10642/DIN7991 hexagon socket A2 M10 x 40,,.33,.39,0,0,0,,False
D 10312,3217,Counter sunk screw hex socket A2 M6 x 8,ISO 10642 (DIN 7991),.13,.16,0,0,0,,False
D 10316,20264,"Senkschraube mit Torx, ISO 10642 (DIN 7991) A2 M6 x 14",,.06,.07,,,,,False
D 10317,1999,Counter sunk screw hex A2 M6 x 50,DIN 7991,.38,.475,0,0,0,,False
D 1032,2095,Hex socket countersunk head screw A2 M6 x20,ISO 10642 (DIN 7991),.11,.22,412,24,0,,True
D 1036,,Hexagon socket countersunk head screw M6 x 35,DIN 7991 AISI 304,.171,.21375,,,,,False
D 1040,996,"Senkschraube mit Innensechskant, DIN 7991 A2 M8 x 25",,0,.2,,,,,False
D 1041,70033,Hexagon socket head cap screw,DIN 7984 stainless steel M8 x 30,.31,.5,0,0,0,,False
D 104110,9164,Hex socket cylinder head screw M6 x 10,DIN 7984,.12,.15,102,,,,True
D 104119,,Hex socket cap screw M3 x 20,DIN 7984,.07,.08,101,,,,True
D 10412,1288,Hex socket countersunk head screw M8 X 50,DIN 7991 ISO 10642,.17,.21,197,,,,True
D 1042,748,Hex socket countersunk head screw A2 M8 x 25,DIN 7991,.2375,.34,23,0,0,,True
D 1046,,Hex socket countersunk head screw A2 M8 x 50,DIN 7991,.47,.5875,64,,,,True
D 105110,71119,Torx pan head tapping screw A2 4.2 x 19,ISO 14585,.08,.1,1497,0,0,,True
D 105111,71110,Phillips head sheet metal screw 3.5 x 13,DIN 7981,.05,.06,1010,0,,,True
D 105112,71057,Torx socket countersunk head screw M8 x 25,ISO 10642 (DIN 7991),.14,.18,410,,0,,True
D 105113,2761,Hexagon head bolt M10 x 150,"ISO 10642, DIN 7991",1.1875,1.4844,0,0,0,,False
D 10515,70259,Linsen-Blechschr.mit Torx,"DIN 7981 galzn 4,2x22 Form C /Torx",0,0,468,0,0,,True
D 1054,708,Cross recessed pan head tapping screw,DIN7981/ ISO7049 galvanized 3.9 x 9.5mm,.08,.1,0,0,0,,False
D 1055,750,Phillips tapping screw Form C galvi. 4.2 x 20,DIN 7981,.09,.11,703,,0,,True
D 1082,3068,"rolled hinge Niro ST 150 SL 70, DIN 7954  70 x 70 x 1,5 mm",,6.52,7.82,0,0,0,,False
D 1083,20148,Hex head bolt M8 x 90,ISO 4014,.39,.46,272,-5,0,,True
D 1086,553,Splint pin 3.2 x 25mm,DIN 94,.0855,.12,10,0,0,,True
D 1089,,"Cable clamps, wire rope clip",DIN 741 galzn 5.0 mm/M5,0,.15,,,,,False
D 10916,,Stainless steel washer Ø 11 x 30 x 3mm,DIN 436,.209,.2613,236,0,0,,True
D 10918,75328,Spring Clip Stainless Steel,Spring Clip Stainless Steel,.15,.19,0,0,0,,False
D 1094,65012,"Federstahl DIN 74361 "Limesringe" C 18,5",,.35,.46,,,,,False
D 1122,6100,Tension spring for brake ledge for Twin-Bob and,Alpine Coaster toboggan,7.04,8.45,0,0,0,ATTENTION - Not the correct part number on 2.0 drawings brake return spring.  All 2.0 drawings prior to 3/22/24 are affected by this. Use S 0313 (EZ 70513) instead.,False
D 1126,653,Tension spring for loading brake,Z 40-19 d=4 Da=29 Lo=77.6,5.09,6.37,3,0,,,True
D 1127,943,Hexagon nut zinc coated galvi M8,ISO 4032 (DIN 934),.1235,.17,971,0,0,,True
D 113111,71042,Retaining ring for shafts,,.114,.1425,1,0,0,,True
D 1131113,75164,Round wire snap ring SB 24 DIN 7993,,.19,.23,0,0,0,,False
D 113117,71043,Retaining ring for shafts 10 x 1,DIN 471,.114,.1425,122,0,0,,True
D 11313,2738,Shim ring 25 x 35 x 1 mm,DIN 988,.0855,.1069,0,0,0,,False
D 11317,2739,Shim ring 25 x 35 x 1.5 mm,DIN 988,.114,.1425,0,0,0,,False
D 1138,60719,Sicherungsring DIN 471 48 x 1.75,,0,1.6,,,,,False
D 1139,4035,Locating disc steel 20 x 28 x 1mm,DIN 988,.1,.13,163,0,,,True
D 1141,61108,Hexagon head screw 8.8 M8 x 30,ISO 4017 (DIN 933),.1,.13,147,0,,,True
D 1144,810,Hexagon head bolt galvi 8.8 M10 x 25,ISO 4017,.14,.18,173,0,,,True
D 1145,1415,Feather key brake conveyor belt 8 x 7 x 55mm,DIN 6885,1.18,1.42,6,0,0,,True
D 1150,4803,Hexagon head bolt galvi 8.8 M8 x 60,ISO 4014,.16,.32,121,0,0,,True
D 1158,60714,"Gewindestift mit ISK und Kegelkuppe, DIN 913 galZn 45H M8 x 25",,0,.38,,,,,False
D 116117,70217,Feather key 6 x 4 x 16mm,DIN 6885,.133,.1663,107,0,0,,True
D 1170,942,Hexagon nut 8 M6,,.08,.1,1080,0,0,,True
D 1192,,Rope thimble DIN 6899 BF5/RW6,,0,.4,,,,,False
D 123110,75113,Sleeve nut,,1.57,2.45,30,25,25,,True
D 12411,714,Standard blind rivet aluminium/steel 4 x 16mm,DIN 7337,.114,.21,344,0,0,,True
D 12412,65212,Hex nut fine thread w/ grip part galvi 8 VM 20x1.5,DIN 980,.8265,1.0331,0,0,0,,False
D 1244,75172,Snap ring 35 x 1.5,DIN 472,.19,.2375,0,0,0,,False
D 1245,4204,Snap ring spring steel 37 x 1.5,DIN 472,.21,.26,39,,,,True
D 1250,70140,"standard blind rivet, DIN 7337, 4 x 16mm, aluminum/steel","standard blind rivet, DIN 7337, 4 x 16mm, aluminum/steel",.16,.2,0,0,0,,False
D 1252,70834,Standard blind rivet aluminum/steel 5 x 16mm,DIN 7337,.171,.31,42,0,0,,True
D 12611214,70139,"Gewindestift mit ISK und Kegelkuppe, DIN 913 galZn 45 H M5 x 8",,0,.18,,,,,False
D 12611218,70846,Washer 4.3 x 12 x 1 stainless steel,,.0665,.0831,0,0,0,,False
D 12682,,Hex socket head screw with collar A2 M8 x 25,ISO 7380-2,.1615,.2019,0,0,0,,False
D 12684,3663,lens head screw M8 x 25,lens head screw M8 x 25 TORX stainless steel,.22,.27,0,0,0,,False
D 1279,71107,Slotted cheese head screw M3 x 60,DIN 84,.07,.08,1176,0,0,,True
D 12813,2744,Threaded pin M8 x 20,DIN 913 galZn 45 H,.133,.1663,0,0,0,,False
D 12816,949,Hex socket set screw with flat point 45H M8 x 40,DIN 913,.2185,.2731,0,0,0,,False
D 12820,71031,Hex socket set screw with cup point,,.114,.1425,0,0,0,,False
D 1292,715,Parallel pin 6 x 14mm,DIN 7,.14,.18,70,0,,,True
D 1298,20213,Hex socket countersunk head screw galZn M6x18,ISO 10642 (DIN 7991),0,0,0,0,0,ATTENTION - New item number to use is D 10104 (EZ 71041).,False
D 1302,794,Hex socket countersunk screw A2 M6 x 25mm,ISO 10642 (DIN 7991),0,0,0,0,0,ATTENTION - New item number to use is D 10102 (EZ 70134).,True
D 1305,941,Hex socket countersunk head screw A2 M8 x 20,ISO 10642 (DIN 7991),.14,.18,115,0,,,True
D 1310,1277,Hex socket head cap screw zinc coated M6 x 35,DIN 6912,.2,.25,154,0,,,True
D 1314,1687,Phillips pan head zinc plated M5 x 35mm,DIN 7985,.08,.1,98,0,,,True
D 1323,70311,Hexagon head bolt custom made 8.8,DIN 931,.209,.29,100,0,0,,True
D 1324,70314,Hexagon head screw custom made 8.8,DIN 931,.2185,.31,100,0,0,,True
D 1325,4627,Linch pins galvanized 4.5 x 42,DIN 11023,.5225,.77,140,0,0,,True
D 1335,3052,Hexagon head bolt 8.8 M8 x 60,ISO 4014,.22,.27,201,,,,True
D 1336,3058,Hex head bolt M8 x 70,ISO 4014 (DIN 931),.323,.4845,0,0,0,,False
D 1337,,Hexagon nut hot dipped galvanized M6,ISO 4032,.1235,.1544,0,0,0,,False
D 1340,20131,Hexagon socket head cap screw,DIN 7984 Stainless steel M8 x 20,.2,.48,0,0,0,,False
D 13417,75143,Hexagon head bolt ISO4017 galvanized M4 x 8,,.08,.1,0,0,0,,False
D 1344,1035,Feather key 12 x 8 x 28 mm,DIN 6885,1.4915,1.8644,0,0,0,,False
D 1363,,Kette aus Edelstahl 4x16x14 für Griffe DIN 766 (V2A),,0,0,,,,,False
D 1377,770,Hex bolt special 8.8 M8 x 18mm 120 thread,BZP DIN 93,5.03,6.04,55,0,0,,True
D 1381,2267,D 1381,Hex Head Bolt M12 X 160
Galv.,3.53,4.24,0,0,,,False
D 13820,9099,Hex bolt M10x16 A2 ISO 4017,,.16,.2,,,,,False
D 1396,868,Hexagon Head Bolt M24 x 60 Galv ISO4014,,2.78,3.85,0,0,0,,False
D 14010,21017,Hexagon Head Screw M10 x 35,ISO 4017 A2,.49,.68,,,,,False
D 1420,707,Sechskantmutter DIN 934 A4 M8,,0,.15,,,,,False
D 1425,5048,Lock nut with nylon insert A4 stainless M10,DIN 985 ISO 10511,.3325,.4156,174,920,920,,True
D 1431,,Blindniete DIN 7337 Al/St 5 x 12,,0,.22,,,,,False
D 14311,879,Standard blind rivet aluminum/steel 5 x 12mm,DIN 7337,.42,.52,451,0,,,True
D 1436,20745,"Scheibe, vierkant, keilförmig 8%, DIN 434 tzn Ø 17,5 mm",,.29,.38,,,,,False
D 144110,9250,Lens screw with hexagon socket ISO7380-1 SS M4 x 20,,.09,.11,0,0,0,,False
D 144115,75343,Lens head screw with hexagon socket SS M4 x 10,ISO 7380-1,.11,.13,0,0,0,,False
D 14527,75261,Lens head screw Torx A2 M5 x 25,ISO 7380-2,.114,.1425,0,0,0,,False
D 14621,2921,Hexagon Socket set screw with flat point,DIN 913/ISO 4026 galvanized M8x130,2.44,3.38,2,0,0,,False
D 14624,75141,Hexagon socket set screw with cup point,DIN 916/ ISO 4029 Stainless steel M5x5,.07,.08,0,0,0,,True
D 14711,65057,Hex countersunk screw zinc plated M20 x 70,ISO 10642 (DIN 7991),2.1755,2.7194,0,0,0,,False
D 14721,75182,Hexagon socket countersunk head screw M5 x 80,ISO 10642/ DIN 7991 Stainless Steel,.22,.26,0,0,0,,False
D 149111,1817,Hex socket countersunk screw A2 M8 x 12,ISO 10642 (DIN 7991),.0855,.18,178,0,0,If ordering for charging conveyor tabs. Use D 10312 (EZ 3217) instead.  If D 149111 (EZ 1817) is actually needed D 0861117 is a torx socket version of this screw and can be used instead.,True
D 14931,75199,Hexagon socket countersunk screw M8 x 80,ISO 10642/ DIN 7991 Stainless steel,.31,.37,0,0,0,,False
D 15015,75270,Woodruff key,,.133,.28,216,0,0,,True
D 1508,70414,Mushroom head square neck screw 4.6 M8 x 65,DIN 603,.25,.46,22,0,0,,True
D 1509,70415,Hex socket countersunk screw galvi M8 x 30,DIN 7991,.17,.21,30,0,,,True
D 15112,50103,"Hexagon head bolt, ISO 4014 A2 M12x120",,1.17,1.4,0,0,0,,False
D 1535,20722,"Tellerfeder DIN 2093 71/36/2,0 galZn",,0,2.37,,,,,False
D 154120,5248,M16 Wedglock washer,,.84,1.05,0,0,,,False
D 1541212,9209,Wedge lock washer,,.2945,.3681,0,0,0,,False
D 1541213,,"Zugfeder Hochleistungsfeder, t=3,2 b=5,1 De=25 Lo=116 1.4310",,0,0,,,,,False
D 1541248,50092,Plain washer M8 stainless steel 8.6 x 16.6 x 2.5,,.95,1.1875,0,0,0,,False
D 15415,72031,Wedge lock washer M8 8.7 x 13.5 x 2.5,,.24,.5,141,0,0,,True
D 15417,9205,Wedge lock washer M12 narrow 13 x 19.5 x 2.5,,.45,.54,0,0,0,,False
D 1543,20124,Hex cap nuts M6 stainless steel,DIN 1587,.09,.1125,0,0,0,,False
D 1544,20125,Hexagon cap nut A2 M8 SW13,DIN 1587,.1235,.1544,80,0,0,,True
D 1549,65133,Hex head bolt galvanized M16 x 65,ISO 4014,.931,1.1638,25,0,0,,True
D 15513,75327,Bolt with head B8 x 35 x 31.5,DIN ISO 2341,1.56,1.87,0,0,0,,False
D 1552,70803,"wire rope clamp, DIN 741  14 mm / M10",,.91,1.09,0,0,0,,False
D 1565,71175,Tension spring 3.2 x 5.1 x 28 x 122,,14.08,20.33,12,0,0,,True
D 1724,75247,Lens head screw M5 x 30,,.1235,.1544,0,0,0,,False
D 19012,75196,Wedge lock washer zinc coated M5 slim AC 2.0,,.28,.34,0,0,0,,False
D 19017,70953,Hex head bolt zinc plated M5 x 12,,.095,.1188,0,0,0,,False
D 1902,72071,Wedge lock washer pair M6 6.0 x 10.8 x 1.8,,.2375,.5,505,0,0,,True
D 2211,75245,Cylinder head screw with low head A2 M6x16,,.73,1.01,0,0,0,,False
D 24923,75427,Lock nut with nylon insert Galvanized M10 10.9,DIN 985/ ISO 10511,.09,.11,0,0,0,,False
D 571,4993,Sintered bushing 12 x 15 x 12,DIN 1850,.8075,1.0094,10,0,0,,True
E 0002,,single core H05 V-U 0.75mm² SW,1Ring=100m,.55,.86,200,0,0,,True
E 0010,,Eaton emergency stop key release mushroom,M22-PVKC02/IY 2N/C surface mount,47.88,66.36,1,1,1,,True
E 0014,,Eaton surface mounting enclosure M22-I1,1 mounting location,13.33,18.48,1,0,0,,False
E 0015,,"Aufbaugehäuse M22-I2, 2 Einbaustelle",,14.14,17.67,,,,,False
E 0016,,Eaton surface mount enclosure,"M22-I3, 3 mounting location",17.9075,22.3844,0,0,0,,False
E 0019,,Eaton Moeller contactor DILM7-10,"(24VDC) 3p+N/O, 3kW/400V/AC3",40.261,50.3263,0,0,0,,False
E 002190,5528,Eaton contactor DILM12-01 (24VDC),3p + 1N/C 5.5kW 400V/AC3,47.8705,59.8381,1,0,0,,False
E 0025,61649,Eaton mounting clamp M22-A for 3 contacts,,2.0425,2.5531,7,0,0,,True
E 00302,,Eaton LED-Element M22-LEDC-W,white base fixing 12-30VAC/DC,9.177,11.4713,1,0,0,,True
E 0041,,Bernstein foot pedal 1 NC + 1 NO,F1 U1Z,103.29,129.1169,1,1,0,,True
E 00431,,Siemens power supply Logo! Power,24V/2 5A regulated power supply,112.328,156.0731,1,0,0,,True
E 00483,,Siemens IWLAN client 6GK5722-1FC00-0AA0,scalance W722-1 RJ45,882,1222.45,0,0,0,,False
E 006152,,Collector body PAS-K 50 PH OVAL FABA 100,SK-GK-PASK-6-PH-PA,14.3925,17.9906,,,,,False
E 006153,,Replacement head Typ PAS-K/L 30/50 PH black,FABA100 SK-EK-PAS-50-PH-31-M4 Cat. # 241035315,24.8615,31.0769,0,0,0,,False
E 006154,,"Vahle Ersatzkopf Typ PAS-K/L 30/50 PE, SK-EK-PAS-50-PE-31-M4",,0,0,,,,,False
E 006155,,Collector body PAS-K 50 PE OVAL FABA 100,SA-GK-PASK-6-PE-31-PA,16.587,20.7338,,,,,False
E 0066,61772,Orange ground plate 14 poles,for current collector pantograph FABA 100,27.5405,32.44,,,,,False
E 0067,61774,Current collector spare head black,Type K/L 20 PH BF,13.8985,16.6782,,,,,False
E 0070,61784,"Vahle, Dehnung FABA 100 komplett, max. 25 mm",,0,10.55,,,,,False
E 00742,,Pan head screw M4x6,DIN 85,.0475,.0594,0,,,,False
E 00743,,Square nut M4,DIN 562,.3325,.4156,,,,,False
E 00744,,Lock washer 4 V2A,,1.425,1.7813,,,,,False
E 00814,,Eaton surface mount enclosure yellow/black,M22-IY1 1 mounting location,13.338,16.6725,,0,0,,False
E 0082,,"Schütz 30kW DILM65 (RDC24) Moeller, 3-polig Schraubklemmen",,0,482.59,,,,,False
E 0086,,"Einlegeschild M22-XST, alufarben, ohne Beschriftung",,.42,.52,,,,,False
E 0087,5239,Eaton label mount black M22S-ST-X w/o label,,.665,.8313,7,0,0,,True
E 0091,5237,"Eaton key operated actuator, M22-WS",2 position momentary,49.058,61.3225,0,0,0,,False
E 0094,62411,P+F inductive sensor NBN8-18GM50-E2-V1,10-30 V PNP normal open plug 1V,93.8125,117.2656,,,,,False
E 0102210,,Helical gearmotor RF147 DRN180L4/RS/TF/C/DH,,13896.92,16676.31,0,0,0,,True
E 0102213,,SEW Motor RF147 DRN180L4/RS/TF/C/DH,,12927.36,16159.2,,,,,False
E 010243,,Standard electric drive motor for the towing lift system,11 kW,6935.58,8322.7,0,0,0,,False
E 010295,,Standard electric drive motor for the towing lift system,9.2 kW,6695.83,8035,0,0,0,,False
E 01222,,SEW Motor RF147 DRN200L4/RS/TF/C/DH,30 kW 460V 60Hz 29,15101.33,18876.6625,0,0,0,,False
E 0130,1326,Stützenschalter kompl. mit Plastikkörper,,0,43.87,,,,,False
E 0131,62409,"Endschalter, einstellb. Fühlerstab, GLCB01A4J-RS von Honeywell RS 308 1844 klein",,0,65.54,,,,,False
E 0133,,Safety relay 3PST-NO PNOZ s4 24VDC,,266.38,332.98,1,0,0,,True
E 0139,,Eaton illuminated selector switch actuator,"2 position, white, maintained M22-WRLK-W",18.77,22.53,0,0,0,,False
E 01414,,Heat cable Flextrace CW UL 20863 10W/F230,1959 OHMS/ZONE WHT,27.36,34.2,,,,,False
E 01415,,"Flextrace Flexkit-EMBOUT/FTC, Silicon-Endkappe für Flextrace CW",,0,0,,,,,False
E 01416,2997,Heat cable for charging rail,,71.8865,89.8581,0,0,0,,False
E 01418,2998,Heating cable for charging conveyor,,137.4935,171.8669,0,0,0,,False
E 0145,,"Heizband Länge 14 m (Ausstiegsband), Typ Ring 8, Thermo System Technik 473 W 230V",,0,160.49,,,,,False
E 01625,,Delphi 12014012 Unlocking tool,for male and female Weather Contacts,21.09,26.36,2,,,,True
E 0210,4985,Cable connector 540 x 7.5,,0,0,0,0,0,ATTENTION - This version is no longer sold. Use new item number E 02115.,True
E 02115,,Cable connector black 540 x 7.5,,.7315,1.15,44,0,0,,True
E 022218,,Inverter Nidec M700-06400470A,,3639.72,4367.66,0,0,0,,True
E 022220,,Mounting box kit for Unidrive M600-M70X,,25.78,30.94,0,0,0,,True
E 0259,8384,"Ampel rot grün 220 Volt K2-100 Ampelgehäuse, Klein-Signalgeber Typ K2-100 rot-grün",,0,0,,,,,False
E 0260,62408,P+F inductive sensor NBN4-12GM50-E2-V1,10-30V/PNP normal open plug V1,59.774,74.7175,,,,,False
E 02601,30030,Inductive sensor NRB-L3-E2-V1,,110.352,137.94,2,1,0,,False
E 02628,,Rittal panel key,SZ 2531.000,5.46,6.83,0,0,,,True
E 026281,,Rittal panel key for DK 7715.535,SZ 2532.000,5.13,6.41,16,,,,True
E 026282,,Rittal panel key for cabinet 7526.050 lock 12321,,3.91,5.2,,,0,,False
E 027110,1898,Turck inductive sensor NI14-M18-VP6X-H1141,,0,0,,0,0,ATTENTION - Not the correct part number on drawing Z 22522-140-3000 for the stop rocker sensor on AC 2.0 and not used anywhere else.  Use E 14724 (EZ 2595) instead.,False
E 027112,61835,Rotor complete with O-ring - FDB 17,,92.5,128.21,,,,,True
E 02720,,Ultraschall-Näherungssensor UT1B-EW-0A,,189,236.25,,,,,False
E 027304,71168,XG20-84 XG Series - 1 U Rack System Supply,"1690 W, 0-20 V, 0-84 A",4300,5958.95,2,0,0,,True
E 027305,,Repair on Ametek XG20-84,,2322,2786.4,0,0,0,,False
E 0276,,Rope Force Sensor,,602.59,835.2,0,0,0,,False
E 029112,,Rittal TopTherm fan & filter unit,SK 3238.110 55/66 m³/h 115 V 50/60 Hz,106.096,132.62,0,0,0,,False
E 02920,,Quetschkabelschuh AB4-6mm² Ringform,,.16,.2,,,,,False
E 02929,,"Emot - Gleichstromschneckegetriebemotor DCGM 63T50, mit Getriebe 24 V, Nenndrehmoment: 8 Nm",,0,0,,,,,False
E 02932,71086,Brake contactor micro switch Burgess,,8.1415,10.1769,0,0,0,"ATTENTION - This version is no longer made.  This version has wider spades and Germany still has stock on these.  If Breckenridge, Blue Mountain, Goats, Gunstock, Heavenly, Ripley's, Rushmore, Snow King or Vail order this is the one they need.",True
E 02935,71086,Brake contactor micro switch Omron,,8.1415,10.1769,5,0,0,ATTENTION - This version has the narrow spades and is the correct version for all rides except those noted under item number E 02932 (EZ 71086).,True
E 0299,,"Endschalter GLAC01A2B-RS für Garagierung, Endschalter, einstellb. Rollenhebel groß",,0,0,0,0,0,ATTENTION - New item number to use is Z 18524-01G-0300 (EZ 62320).  This used to also be EZ 62320.,False
E 03025,,"0,63kW worm gear motor",,1534.58,1841.5,0,0,0,,False
E 0306,61801,Break resistor BW 072-005 72 Ohm / 500W,,128.6395,160.7994,1,,0,,False
E 03071,1773,Watt Drive helical worm geared motor,"1.1 kW (50Hz), Typ SUA 506A 3C 90S/L-04E-TH-TF",1117.5515,1396.9394,2,0,0,,True
E 03079,,"Emot 1,1 kW von Watt Stirnradschneckengetriebemotor Typ SUA 506A 3B 90S/L-04E (60 Hz für USA)",,0,0,,,,ATTENTION - New item number to use is E 03071.,False
E 0310123,,Eaton main switch assembly + additional handle,NZM1-XHB-DA-NA,216.6665,270.8331,1,0,0,,False
E 0312,,Lock nut for M16 x 1.5 cable gland,,.1615,.2019,6,,,,True
E 0313,12011,Lock nut for M20 x 1.5 cable gland gray,polyamide optic fiber enforced,.19,.2375,5,0,0,,True
E 0314,,Lock nut for M25 x 1.5 cable gland gray,,0,0,,,,,False
E 0345,71127,Cable gland HKL M16 x 1.5 gray,does not include lock nut E 0312,.98,1.18,15,40,40,,True
E 0346,20687,Cable gland M20 x 1.5 light gray,does not include lock nut E 0313,.7505,.9381,5,0,0,,True
E 03461,,Lock nut for M12 x 1.5 cable gland gray,,0,0,,,,,False
E 03462,,Cable gland M12 x 1.5,does not include lock nut E 03461,0,0,,,,,False
E 03463,,Cable gland M25 x 1.5,does not include lock nut E 0314,0,0,,,,,False
E 0361,3015,Optical sensor / opposed mode receiver,PNP T18-SP6-R,65.2,81.5,0,0,,ATTENTION - Replaced by new part with longer cable.  New item number to use is E 03646 (EZ 3015).  This is also EZ 3015 until old stock is gone.,True
E 0362,3016,Optical sensor / emitters,PNP T186E,47.2,59,0,0,,ATTENTION - Replaced by new part with longer cable.  New item number to use is E 03645 (EZ 3016).  This is also EZ 3016 until old stock is gone.,True
E 0363,70739,Rubber funnel,,.171,.2138,130,0,0,,True
